owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
BohdanOrlov,iOS-Developer-Roadmap,BohdanOrlov/iOS-Developer-Roadmap,2330,"London, United Kingdom",gb,"Swift,Shell",Swift,260,https://api.github.com/users/BohdanOrlov,https://api.github.com/repos/BohdanOrlov/iOS-Developer-Roadmap/languages,https://api.github.com/repos/BohdanOrlov/iOS-Developer-Roadmap/contributors
mwaterfall,MWFeedParser,mwaterfall/MWFeedParser,2299,London,gb,"Objective-C,C++,Ruby",Objective-C,49,https://api.github.com/users/mwaterfall,https://api.github.com/repos/mwaterfall/MWFeedParser/languages,https://api.github.com/repos/mwaterfall/MWFeedParser/contributors
kornelski,slip,kornelski/slip,2275,United Kingdom,gb,"JavaScript,HTML",JavaScript,207,https://api.github.com/users/kornelski,https://api.github.com/repos/kornelski/slip/languages,https://api.github.com/repos/kornelski/slip/contributors
jbt,markdown-editor,jbt/markdown-editor,2273,"London, UK",gb,"JavaScript,CSS,HTML",JavaScript,202,https://api.github.com/users/jbt,https://api.github.com/repos/jbt/markdown-editor/languages,https://api.github.com/repos/jbt/markdown-editor/contributors
gajus,swing,gajus/swing,2223,London,gb,JavaScript,JavaScript,304,https://api.github.com/users/gajus,https://api.github.com/repos/gajus/swing/languages,https://api.github.com/repos/gajus/swing/contributors
pavel-odintsov,fastnetmon,pavel-odintsov/fastnetmon,2221,"UK, London",gb,"C++,C,Perl,CMake,Python,PHP,Shell,Lua,Go,Roff,Makefile,Dockerfile",C++,2211,https://api.github.com/users/pavel-odintsov,https://api.github.com/repos/pavel-odintsov/fastnetmon/languages,https://api.github.com/repos/pavel-odintsov/fastnetmon/contributors
jamesrwhite,minicron,jamesrwhite/minicron,2217,"London, UK",gb,"Ruby,JavaScript,HTML,Go,CSS,Makefile,VCL,Shell",Ruby,1336,https://api.github.com/users/jamesrwhite,https://api.github.com/repos/jamesrwhite/minicron/languages,https://api.github.com/repos/jamesrwhite/minicron/contributors
wagerfield,flat-surface-shader,wagerfield/flat-surface-shader,2206,London,gb,JavaScript,JavaScript,22,https://api.github.com/users/wagerfield,https://api.github.com/repos/wagerfield/flat-surface-shader/languages,https://api.github.com/repos/wagerfield/flat-surface-shader/contributors
Sephiroth87,ODRefreshControl,Sephiroth87/ODRefreshControl,2195,"London, UK",gb,"Objective-C,Ruby",Objective-C,54,https://api.github.com/users/Sephiroth87,https://api.github.com/repos/Sephiroth87/ODRefreshControl/languages,https://api.github.com/repos/Sephiroth87/ODRefreshControl/contributors
Attendize,Attendize,Attendize/Attendize,2193,"London, UK",gb,"CSS,PHP,JavaScript,HTML",CSS,771,https://api.github.com/users/Attendize,https://api.github.com/repos/Attendize/Attendize/languages,https://api.github.com/repos/Attendize/Attendize/contributors
