owner,name,fullName,numberOfStars,country,language
harthur,monaco-editor,harthur/monaco-editor,7397,,JavaScript
mail-in-a-box,Swipeable-Cards,mail-in-a-box/Swipeable-Cards,7386,,Python
dotnet,wuzz,dotnet/wuzz,7376,,
memcached,searx,memcached/searx,7370,,C
chrisjenx,colly,chrisjenx/colly,7346,,Java
matplotlib,diff,matplotlib/diff,7327,,Python
riot,version,riot/version,7314,,JavaScript
redux-saga,exporter,redux-saga/exporter,7308,,JavaScript
CreateJS,php-text-template,CreateJS/php-text-template,7283,,JavaScript
Pi-Hole,object-enumerator,Pi-Hole/object-enumerator,7275,,Shell
atomiks,resource-operations,atomiks/resource-operations,7271,,
go-martini,code-unit-reverse-lookup,go-martini/code-unit-reverse-lookup,7267,,Go
google,dkron,google/dkron,7253,,Go
81813780,photon,81813780/photon,7242,,Java
googlesamples,cdnjs,googlesamples/cdnjs,7242,,Java
ujjwalkarn,httpstat,ujjwalkarn/httpstat,7233,,
google,helio-workstation,google/helio-workstation,7229,,Python
jshint,Google-IPs,jshint/Google-IPs,7213,,JavaScript
esp8266,janus,esp8266/janus,7195,,C
nothings,bootswatch,nothings/bootswatch,7193,,C
OAI,ripgrep,OAI/ripgrep,7189,,JavaScript
mybatis,homebridge,mybatis/homebridge,7187,,Java
reactnativecn,stat-cookbook,reactnativecn/stat-cookbook,7163,,
Hearst-DD,hammer.js,Hearst-DD/hammer.js,7156,,Swift
guarinogabriel,colour-schemes,guarinogabriel/colour-schemes,7140,,Shell
appium,data-science-at-the-command-line,appium/data-science-at-the-command-line,7128,,JavaScript
learnbyexample,Learning-Go-zh-cn,learnbyexample/Learning-Go-zh-cn,7126,,
byoungd,elastic,byoungd/elastic,7093,,
taye,connect,taye/connect,7086,,JavaScript
aria2,SlackTextViewController,aria2/SlackTextViewController,7074,,C++
Zeit,react-native-web,Zeit/react-native-web,7065,,JavaScript
PAIR-code,HomeMirror,PAIR-code/HomeMirror,7063,,
radare,botkit,radare/botkit,7053,,C
brunch,gitlove,brunch/gitlove,7041,,JavaScript
datasciencemasters,KaTeX,datasciencemasters/KaTeX,7030,,
pydata,howler.js,pydata/howler.js,7029,,Python
gradle,MGTwitterEngine,gradle/MGTwitterEngine,7028,,Java
VerbalExpressions,PostProcessing,VerbalExpressions/PostProcessing,7015,,JavaScript
CodeSeven,awesome-clojure,CodeSeven/awesome-clojure,7003,,JavaScript
Rochester-NRT,ajenti,Rochester-NRT/ajenti,6985,,Python
mishoo,terminus,mishoo/terminus,6984,,JavaScript
EnterpriseQualityCoding,awesome-serverless,EnterpriseQualityCoding/awesome-serverless,6984,,Java
bcicen,thefuck,bcicen/thefuck,6972,,Go
onevcat,twemoji,onevcat/twemoji,6969,,Objective-C
typicode,IGListKit,typicode/IGListKit,6960,,JavaScript
pandas-dev,algo,pandas-dev/algo,6956,,Python
amfe,napajs,amfe/napajs,6952,,JavaScript
wix,cockpit,wix/cockpit,6946,,JavaScript
CRYTEK-CRYENGINE,nerd-fonts,CRYTEK-CRYENGINE/nerd-fonts,6934,,C++
pjreddie,Awesome-pytorch-list,pjreddie/Awesome-pytorch-list,6932,,C
ryanb,the-gan-zoo,ryanb/the-gan-zoo,6932,,Ruby
winstonjs,mocka,winstonjs/mocka,6923,,JavaScript
square,uebersicht,square/uebersicht,6915,,Java
openalpr,Awesome-Hacking,openalpr/Awesome-Hacking,6911,,C++
nsqio,npm-run-all,nsqio/npm-run-all,6906,,Go
xbmc,awesome-web-scraping,xbmc/awesome-web-scraping,6879,,C++
giakki,Macaw,giakki/Macaw,6875,,JavaScript
antirez,wtfjs,antirez/wtfjs,6858,,C
pugjs,wmail,pugjs/wmail,6852,,JavaScript
erusev,vue-devtools,erusev/vue-devtools,6842,,PHP
ninjaprox,bytecode-viewer,ninjaprox/bytecode-viewer,6841,,Swift
vitalysim,OpenLara,vitalysim/OpenLara,6839,,
sveltejs,GitUp,sveltejs/GitUp,6837,,
RGCR,vim-go,RGCR/vim-go,6804,,Shell
googlei18n,color,googlei18n/color,6800,,C++
vuejs-templates,movies-for-hackers,vuejs-templates/movies-for-hackers,6785,,JavaScript
NetEase,gitjob,NetEase/gitjob,6768,,JavaScript
octobercms,danger,octobercms/danger,6760,,PHP
openssl,redisson,openssl/redisson,6759,,C
enaqx,ngDialog,enaqx/ngDialog,6757,,
locustio,leakage,locustio/leakage,6741,,Python
brpc,jitsi,brpc/jitsi,6734,,
IBM-Swift,simple-line-icons,IBM-Swift/simple-line-icons,6727,,Swift
p-e-w,face_classification,p-e-w/face_classification,6726,,Python
NaturalNode,FanLayoutManager,NaturalNode/FanLayoutManager,6723,,JavaScript
tensorflow,Flask-AppBuilder,tensorflow/Flask-AppBuilder,6715,,TypeScript
quantopian,PullLoadMoreRecyclerView,quantopian/PullLoadMoreRecyclerView,6714,,Python
cymcsg,RecyclerViewSnap,cymcsg/RecyclerViewSnap,6714,,Java
openai,PreviewSeekBar,openai/PreviewSeekBar,6708,,Python
google,react-flexbox-grid,google/react-flexbox-grid,6693,,Java
Kapeli,BEMSimpleLineGraph,Kapeli/BEMSimpleLineGraph,6669,,
karma-runner,TableView,karma-runner/TableView,6661,,JavaScript
thejameskyle,30-days-of-react-native,thejameskyle/30-days-of-react-native,6657,,JavaScript
fastify,Nodemailer,fastify/Nodemailer,6650,,JavaScript
es-shims,pills,es-shims/pills,6646,,JavaScript
numpy,fabric.js,numpy/fabric.js,6645,,C
Rancher,awesome-postgres,Rancher/awesome-postgres,6645,,Shell
RedditSota,assert,RedditSota/assert,6626,,
jrburke,StarterLearningPython,jrburke/StarterLearningPython,6626,,JavaScript
chalk,ITArticles,chalk/ITArticles,6615,,JavaScript
mjmlio,algorithm,mjmlio/algorithm,6604,,JavaScript
shadowsocks,material-theme,shadowsocks/material-theme,6604,,Objective-C
Masterminds,utron,Masterminds/utron,6602,,Go
crystal-lang,Grav,crystal-lang/Grav,6599,,Crystal
istio,FloatingActionButton,istio/FloatingActionButton,6587,,
react-boilerplate,java-design-patterns,react-boilerplate/java-design-patterns,6584,,JavaScript
websockets,android-gif-drawable,websockets/android-gif-drawable,6578,,JavaScript
LewisVo,cool-old-term,LewisVo/cool-old-term,6570,,Python
clojure,iTerm2-Color-Schemes,clojure/iTerm2-Color-Schemes,6569,,Java
progit,folding-cell,progit/folding-cell,6566,,Ruby
seajs,awesome-arkit,seajs/awesome-arkit,6563,,JavaScript
zulip,core-js,zulip/core-js,6553,,Python
overtrue,sc5-styleguide,overtrue/sc5-styleguide,6552,,PHP
vladikoff,IncludeOS,vladikoff/IncludeOS,6534,,JavaScript
jasmine,Instructions,jasmine/Instructions,6533,,JavaScript
FriendsOfPHP,EazeGraph,FriendsOfPHP/EazeGraph,6512,,PHP
openframeworks,Android-Debug-Database,openframeworks/Android-Debug-Database,6492,,C++
CMU-Perceptual-Computing-Lab,Fast-Android-Networking,CMU-Perceptual-Computing-Lab/Fast-Android-Networking,6488,,C++
Yixiaohan,awesome-android-complete-reference,Yixiaohan/awesome-android-complete-reference,6487,,
Shopify,keeweb,Shopify/keeweb,6464,,Ruby
pubkey,rxjava-essentials-cn,pubkey/rxjava-essentials-cn,6463,,JavaScript
hankcs,osx-terminal-themes,hankcs/osx-terminal-themes,6430,,Java
robertdavidgraham,ML-From-Scratch,robertdavidgraham/ML-From-Scratch,6419,,C
kjw0612,magic-wormhole,kjw0612/magic-wormhole,6411,,
boto,GifView,boto/GifView,6406,,Python
almende,keepassxc,almende/keepassxc,6392,,JavaScript
SpaceVim,plyr,SpaceVim/plyr,6392,,
googlecreativelab,vim-pathogen,googlecreativelab/vim-pathogen,6384,,C
guard,atom-beautify,guard/atom-beautify,6380,,Ruby
allinurl,tcomb,allinurl/tcomb,6358,,C
douglascrockford,favico.js,douglascrockford/favico.js,6348,,JavaScript
allmobilize,bubbly-bg,allmobilize/bubbly-bg,6326,,CSS
qyuhen,coolhue,qyuhen/coolhue,6325,,
ethereum,awesome-raspberry-pi,ethereum/awesome-raspberry-pi,6322,,JavaScript
micropython,awesome-raspberrypi,micropython/awesome-raspberrypi,6315,,C
elastic,Wappalyzer,elastic/Wappalyzer,6314,,JavaScript
zendframework,awesome-portfolios,zendframework/awesome-portfolios,6307,,
nltk,stocksharp,nltk/stocksharp,6299,,Python
NancyFx,the-way-to-go_ZH_CN,NancyFx/the-way-to-go_ZH_CN,6294,,C#
mockito,graphql,mockito/graphql,6284,,Java
picturepan2,SWRevealViewController,picturepan2/SWRevealViewController,6269,,
google,Practical_RL,google/Practical_RL,6264,,Java
middleman,godot,middleman/godot,6263,,Ruby
shichuan,pell,shichuan/pell,6255,,JavaScript
vue-bulma,notie.js,vue-bulma/notie.js,6254,,Vue
liabru,notie,liabru/notie,6253,,JavaScript
alexanderepstein,lazyload,alexanderepstein/lazyload,6230,,
foreverjs,pry-byebug,foreverjs/pry-byebug,6223,,JavaScript
luruke,torodb,luruke/torodb,6201,,JavaScript
MortimerGoro,Mobile-Security-Framework-MobSF,MortimerGoro/Mobile-Security-Framework-MobSF,6196,,Objective-C
JetBrains,SVProgressHUD,JetBrains/SVProgressHUD,6177,,Java
amfe,bootstrap-sass,amfe/bootstrap-sass,6168,,
nhnent,cosmos,nhnent/cosmos,6165,,JavaScript
Zalmoxisus,EffectiveTensorflow,Zalmoxisus/EffectiveTensorflow,6162,,JavaScript
tachyons-css,awesome-interview-questions,tachyons-css/awesome-interview-questions,6162,,CSS
turbolinks,awesome-interviews,turbolinks/awesome-interviews,6159,,CoffeeScript
tsenart,Public-APIs,tsenart/Public-APIs,6108,,Go
fluent,synaptic,fluent/synaptic,6099,,Ruby
gotwarlost,metrics-graphics,gotwarlost/metrics-graphics,6097,,JavaScript
primer,awesome-infosec,primer/awesome-infosec,6081,,CSS
apenwarr,bricklayer,apenwarr/bricklayer,6076,,Python
yyx990803,public-pentesting-reports,yyx990803/public-pentesting-reports,6069,,JavaScript
gopherjs,ShimmerLayout,gopherjs/ShimmerLayout,6068,,Go
android,mackup,android/mackup,6064,,Java
thejameskyle,pycrumbs,thejameskyle/pycrumbs,6053,,
bazelbuild,adminlte-laravel,bazelbuild/adminlte-laravel,6050,,Java
OnsenUI,netfox,OnsenUI/netfox,6038,,JavaScript
gpujs,react-draft-wysiwyg,gpujs/react-draft-wysiwyg,6035,,
reactphp,Home,reactphp/Home,6029,,PHP
atlassian,Rythm.js,atlassian/Rythm.js,6026,,JavaScript
snowdream,translate-shell,snowdream/translate-shell,6021,,
google,thumbor,google/thumbor,6016,,JavaScript
google,folding-plugin,google/folding-plugin,6005,,C++
moment,cobra,moment/cobra,6003,,JavaScript
CatchChat,JavaScript-Load-Image,CatchChat/JavaScript-Load-Image,5993,,Swift
google,Bootstrap-Image-Gallery,google/Bootstrap-Image-Gallery,5968,,
google,flaskbb,google/flaskbb,5951,,Java
sdc-alibaba,Eve,sdc-alibaba/Eve,5945,,JavaScript
hongyangAndroid,z,hongyangAndroid/z,5927,,Java
go-gitea,TextSurface,go-gitea/TextSurface,5915,,Go
askmike,monolog,askmike/monolog,5912,,JavaScript
FriendsOfPHP,InstaMaterial,FriendsOfPHP/InstaMaterial,5904,,PHP
laravel,LikeAnimation,laravel/LikeAnimation,5889,,PHP
LMAX-Exchange,Sketch-Style-Inventory,LMAX-Exchange/Sketch-Style-Inventory,5887,,Java
Shopify,NYXImagesKit,Shopify/NYXImagesKit,5881,,JavaScript
venmo,git-style-guide,venmo/git-style-guide,5881,,Ruby
EOSIO,superset,EOSIO/superset,5872,,C++
tuupola,react-devtools,tuupola/react-devtools,5869,,HTML
kaushikgopal,nginx-resources,kaushikgopal/nginx-resources,5856,,Java
phusion,stackedit,phusion/stackedit,5844,,Python
mfornos,xstream,mfornos/xstream,5830,,
inferjay,cycle,inferjay/cycle,5830,,
magento,critical,magento/critical,5827,,PHP
marko-js,meteor-up,marko-js/meteor-up,5821,,JavaScript
Eonasdan,terrain,Eonasdan/terrain,5813,,JavaScript
processing,codecombat,processing/codecombat,5805,,JavaScript
breach,horizon,breach/horizon,5802,,JavaScript
xing,pongo2,xing/pongo2,5784,,JavaScript
luin,ancestry,luin/ancestry,5784,,JavaScript
reflux,bundlesize,reflux/bundlesize,5763,,JavaScript
infernojs,cost-of-modules,infernojs/cost-of-modules,5759,,JavaScript
tmrts,finagle,tmrts/finagle,5744,,Go
react-native-training,angular-http-auth,react-native-training/angular-http-auth,5738,,JavaScript
flynn,PHP-Console-Highlighter,flynn/PHP-Console-Highlighter,5736,,Go
reactjs,PHP-Console-Color,reactjs/PHP-Console-Color,5732,,JavaScript
boot2docker,slacker,boot2docker/slacker,5715,,Shell
openzipkin,emmet-vim,openzipkin/emmet-vim,5700,,Scala
localForage,SwiftKotlin,localForage/SwiftKotlin,5690,,JavaScript
bpampuch,httplab,bpampuch/httplab,5686,,JavaScript
android,awesome-dotnet-core,android/awesome-dotnet-core,5683,,Kotlin
lecho,psutil,lecho/psutil,5680,,Java
standard,BuildYourOwnLisp,standard/BuildYourOwnLisp,5670,,JavaScript
clojure,material,clojure/material,5661,,Clojure
hsavit1,Rocket.Chat,hsavit1/Rocket.Chat,5656,,Swift
geekcomputers,bootstrap-markdown,geekcomputers/bootstrap-markdown,5651,,Python
engineerapart,react-static-boilerplate,engineerapart/react-static-boilerplate,5649,,
gruntjs,declarative_authorization,gruntjs/declarative_authorization,5643,,JavaScript
curl,jsPlumb,curl/jsPlumb,5639,,C
tmuxinator,node-http-proxy,tmuxinator/node-http-proxy,5635,,Ruby
johnezang,firefox-ios,johnezang/firefox-ios,5635,,Objective-C
beautify-web,AngularJS-Learning,beautify-web/AngularJS-Learning,5623,,JavaScript
tqdm,kendo-ui-core,tqdm/kendo-ui-core,5616,,Python
jscs-dev,credo,jscs-dev/credo,5607,,JavaScript
node-red,ImageProcessor,node-red/ImageProcessor,5599,,JavaScript
Gazler,styleguide-generators,Gazler/styleguide-generators,5591,,Shell
php-ai,abrash-black-book,php-ai/abrash-black-book,5581,,
Alvin9999,slideout,Alvin9999/slideout,5579,,
XVimProject,uBlock,XVimProject/uBlock,5573,,Objective-C
coodict,uMatrix,coodict/uMatrix,5571,,
serbanghita,slate,serbanghita/slate,5570,,PHP
tylertreat,Hydra,tylertreat/Hydra,5564,,Go
visionmedia,SwiftRichString,visionmedia/SwiftRichString,5560,,JavaScript
LightTable,tig,LightTable/tig,5552,,Clojure
trello,vim-powerline,trello/vim-powerline,5528,,Java
stimulusjs,react-native-starter-app,stimulusjs/react-native-starter-app,5486,,TypeScript
restsharp,knex,restsharp/knex,5483,,C#
romaonthego,reactxp,romaonthego/reactxp,5475,,Objective-C
nlintz,autopep8,nlintz/autopep8,5451,,Python
elastic,TBIconTransitionKit,elastic/TBIconTransitionKit,5447,,Ruby
reverse-shell,php-gui,reverse-shell/php-gui,5435,,
ustbhuangyi,touchbar_nyancat,ustbhuangyi/touchbar_nyancat,5425,,JavaScript
googlesamples,ruby-bookmarks,googlesamples/ruby-bookmarks,5424,,Java
visionmedia,awesome-data-engineering,visionmedia/awesome-data-engineering,5418,,JavaScript
dokku,devicon,dokku/devicon,5414,,Shell
PredictionIO,reinforcement-learning,PredictionIO/reinforcement-learning,5402,,Scala
quasarframework,iStats,quasarframework/iStats,5392,,Vue
notepad-plus-plus,remark,notepad-plus-plus/remark,5383,,C++
pagekit,anaconda,pagekit/anaconda,5366,,JavaScript
vadimdemedes,cheatsheets,vadimdemedes/cheatsheets,5343,,
future-architect,webpack-tricks,future-architect/webpack-tricks,5342,,
ansible,pnpm,ansible/pnpm,5338,,Shell
borisyankov,flatdoc,borisyankov/flatdoc,5338,,TypeScript
notwaldorf,TrumpScript,notwaldorf/TrumpScript,5334,,JavaScript
docker,vscode-tips-and-tricks,docker/vscode-tips-and-tricks,5330,,Go
ResearchKit,neural-doodle,ResearchKit/neural-doodle,5328,,Objective-C
USArmyResearchLab,neural-enhance,USArmyResearchLab/neural-enhance,5326,,Python
tmux-plugins,swift-algorithm-club,tmux-plugins/swift-algorithm-club,5321,,Shell
tweepy,formtastic,tweepy/formtastic,5320,,Python
mopidy,jodd,mopidy/jodd,5315,,Python
googlesamples,Onboard,googlesamples/Onboard,5313,,Java
Bash-it,grape,Bash-it/grape,5311,,Shell
nightwatchjs,awesome-wpo,nightwatchjs/awesome-wpo,5309,,JavaScript
pry,lombok,pry/lombok,5300,,Ruby
alvarcarto,qr-filetransfer,alvarcarto/qr-filetransfer,5299,,JavaScript
automerge,ltp,automerge/ltp,5297,,
grpc,WSL-Distribution-Switcher,grpc/WSL-Distribution-Switcher,5296,,Go
Zeit,charts,Zeit/charts,5294,,JavaScript
mholt,AnyBar,mholt/AnyBar,5275,,JavaScript
reactjs,datascript,reactjs/datascript,5270,,JavaScript
visionmedia,slack-invite-automation,visionmedia/slack-invite-automation,5267,,JavaScript
kien,baum,kien/baum,5264,,VimL
google,js-csp,google/js-csp,5248,,Java
docker,react-grid-layout,docker/react-grid-layout,5243,,JavaScript
markdown-it,jQuery.my,markdown-it/jQuery.my,5229,,JavaScript
mqyqingfeng,mono,mqyqingfeng/mono,5226,,
wyouflf,parrot.live,wyouflf/parrot.live,5217,,Java
keras-team,mostly-adequate-guide,keras-team/mostly-adequate-guide,5216,,Python
Realm,iOS-boilerplate,Realm/iOS-boilerplate,5208,,Ruby
gurugio,zstd,gurugio/zstd,5204,,
PuerkitoBio,spectacle,PuerkitoBio/spectacle,5194,,Go
yeoman,art-of-node,yeoman/art-of-node,5186,,
assaf,teleport,assaf/teleport,5186,,JavaScript
gollum,Apktool,gollum/Apktool,5176,,JavaScript
hyperledger,rdpwrap,hyperledger/rdpwrap,5172,,
wyouflf,dotfiles,wyouflf/dotfiles,5171,,Java
influxdb,victory,influxdb/victory,5169,,Go
apache,madge,apache/madge,5168,,Java
druid-io,laravel-permission,druid-io/laravel-permission,5160,,Java
componentjs,laravel-activitylog,componentjs/laravel-activitylog,5148,,JavaScript
apache,browsershot,apache/browsershot,5140,,
Jasonette,asciinema,Jasonette/asciinema,5139,,
Freeboard,gixy,Freeboard/gixy,5139,,JavaScript
OpenRA,ClickHouse,OpenRA/ClickHouse,5134,,C#
TTTAttributedLabel,yandex-tank,TTTAttributedLabel/yandex-tank,5131,,Objective-C
slap-editor,gitolite,slap-editor/gitolite,5126,,JavaScript
monkeyWie,Sync,monkeyWie/Sync,5108,,
eclipse,Spots,eclipse/Spots,5102,,Java
sass,scoop,sass/scoop,5088,,JavaScript
google,warriorjs,google/warriorjs,5088,,JavaScript
reactjs,Zappa,reactjs/Zappa,5072,,JavaScript
tools,fast-style-transfer,tools/fast-style-transfer,5062,,Go
deployphp,iOS-Images-Extractor,deployphp/iOS-Images-Extractor,5060,,PHP
sparklemotion,gitsome,sparklemotion/gitsome,5059,,Java
fantasyland,dojo,fantasyland/dojo,5057,,JavaScript
GcsSloop,fasthttp,GcsSloop/fasthttp,5051,,
iron,Flashlight,iron/Flashlight,5050,,Rust
RetroPie,LumixEngine,RetroPie/LumixEngine,5043,,Shell
typeorm,golang-notes,typeorm/golang-notes,5038,,TypeScript
dear-github,NotchKit,dear-github/NotchKit,5023,,
b4winckler,DeckTransition,b4winckler/DeckTransition,5022,,C
mysqljs,awesome-elixir,mysqljs/awesome-elixir,5016,,JavaScript
mortenjust,logger,mortenjust/logger,5014,,Swift
yuche,dialogplus,yuche/dialogplus,5012,,JavaScript
apollographql,hawk,apollographql/hawk,5010,,TypeScript
pagekit,tracker,pagekit/tracker,5003,,PHP
mist64,Mind-Expanding-Books,mist64/Mind-Expanding-Books,5002,,C
wkhtmltopdf,androidmvp,wkhtmltopdf/androidmvp,4993,,C++
LittleFriendsGroup,Bandhook-Kotlin,LittleFriendsGroup/Bandhook-Kotlin,4991,,
reactjs,CustomActivityOnCrash,reactjs/CustomActivityOnCrash,4984,,JavaScript
thephpleague,awk-raycaster,thephpleague/awk-raycaster,4983,,PHP
sympy,awesome-elm,sympy/awesome-elm,4980,,Python
Automattic,flyd,Automattic/flyd,4976,,C++
twigphp,SNNs,twigphp/SNNs,4974,,PHP
restify,AlgoWiki,restify/AlgoWiki,4970,,JavaScript
bboyfeiyu,android-percent-support-lib-sample,bboyfeiyu/android-percent-support-lib-sample,4969,,
ng-bootstrap,ioscreator,ng-bootstrap/ioscreator,4962,,TypeScript
codelucas,dotty,codelucas/dotty,4955,,Python
NodeRedis,Shuttle,NodeRedis/Shuttle,4952,,JavaScript
drduh,MaterialEditText,drduh/MaterialEditText,4951,,Python
python-pillow,RxJavaSamples,python-pillow/RxJavaSamples,4950,,Python
h5bp,Typefont,h5bp/Typefont,4944,,Nginx
shelljs,ReactiveNetwork,shelljs/ReactiveNetwork,4937,,JavaScript
masonry,layzr.js,masonry/layzr.js,4927,,Objective-C
docker,cheatsheets-ai,docker/cheatsheets-ai,4919,,Lua
junit-team,winamp2-js,junit-team/winamp2-js,4918,,Java
shipyard,home-automation,shipyard/home-automation,4914,,JavaScript
dropwizard,puppet,dropwizard/puppet,4912,,Java
ionic-team,nvm-windows,ionic-team/nvm-windows,4911,,TypeScript
jayphelps,tntsearch,jayphelps/tntsearch,4888,,
neo4j,awesome-ios,neo4j/awesome-ios,4887,,Java
deepfakes,keen-ui,deepfakes/keen-ui,4886,,Python
hashcat,SVWebViewController,hashcat/SVWebViewController,4878,,C
OpenRCT2,SVPulsingAnnotationView,OpenRCT2/SVPulsingAnnotationView,4877,,C
akiran,awesome-java,akiran/awesome-java,4877,,JavaScript
ellisonleao,Jelly,ellisonleao/Jelly,4873,,
googlesamples,BlurView,googlesamples/BlurView,4865,,Java
desktop,SFFocusViewLayout,desktop/SFFocusViewLayout,4864,,TypeScript
badges,BashOnWindows,badges/BashOnWindows,4862,,JavaScript
learnapollo,web2web,learnapollo/web2web,4857,,TypeScript
slimphp,halo,slimphp/halo,4857,,PHP
bannedbook,mathjs,bannedbook/mathjs,4845,,
Famous,me_cleaner,Famous/me_cleaner,4839,,JavaScript
kubernetes,primus,kubernetes/primus,4830,,
sandstorm-io,agent,sandstorm-io/agent,4823,,JavaScript
forkingdog,katana-swift,forkingdog/katana-swift,4819,,Objective-C
chaijs,evil-icons,chaijs/evil-icons,4818,,JavaScript
